type,price,formation_time,breakout_time,retest_time,is_spike,is_swing,entry_price,fta,stop_loss,breakout_open,breakout_high,breakout_low,breakout_close,retest_open,retest_high,retest_low,retest_close,is_gap_breakout,is_gap_retest,hours_breakout_to_retest,level_age_hours,breakout_range_ratio,breakout_body_ratio,prior_touches_2yr,prior_touches_all,confluence_count,direction
LLPB,7517.75,2026-07-02 20:00:00,2026-07-08 08:00:00,2026-07-08 12:00:00,False,False,7517.75,7506.5,7546.75,7541.5,7546.75,7477.5,7480.75,7498.5,7519.0,7492.5,7505.25,False,False,4.0,136.0,3.649538866930171,0.8772563176895307,63,63,0,-1
LLPB,7523.75,2026-07-02 22:00:00,2026-07-08 08:00:00,2026-07-08 13:00:00,False,False,7523.75,7519.0,7546.75,7541.5,7546.75,7477.5,7480.75,7505.5,7524.75,7501.75,7515.75,False,False,5.0,135.0,3.649538866930171,0.8772563176895307,65,65,1,-1
LLPB,7527.25,2026-07-03 00:00:00,2026-07-08 08:00:00,2026-07-08 17:00:00,False,True,7527.25,7524.75,7546.75,7541.5,7546.75,7477.5,7480.75,7522.0,7536.5,7514.5,7519.5,False,False,9.0,137.0,3.649538866930171,0.8772563176895307,65,65,0,-1
LLPB,7529.5,2026-07-07 14:00:00,2026-07-08 08:00:00,2026-07-08 17:00:00,False,True,7529.5,7524.75,7546.75,7541.5,7546.75,7477.5,7480.75,7522.0,7536.5,7514.5,7519.5,False,False,9.0,27.0,3.649538866930171,0.8772563176895307,67,67,0,-1
LLPB,7531.25,2026-07-07 15:00:00,2026-07-08 08:00:00,2026-07-08 17:00:00,False,False,7531.25,7524.75,7546.75,7541.5,7546.75,7477.5,7480.75,7522.0,7536.5,7514.5,7519.5,False,False,9.0,26.0,3.649538866930171,0.8772563176895307,70,70,0,-1
LLPB,7532.0,2026-07-08 07:00:00,2026-07-08 08:00:00,2026-07-08 17:00:00,False,False,7532.0,7524.75,7546.75,7541.5,7546.75,7477.5,7480.75,7522.0,7536.5,7514.5,7519.5,False,False,9.0,10.0,3.649538866930171,0.8772563176895307,72,72,0,-1
LLPB,7547.0,2026-07-09 06:00:00,2026-07-09 08:00:00,2026-07-09 12:00:00,False,False,7547.0,7546.5,7558.0,7553.5,7558.0,7542.0,7545.75,7543.25,7554.5,7542.25,7544.5,False,False,4.0,6.0,0.87252897068848,0.484375,107,107,0,-1
LLPB,7548.0,2026-07-09 07:00:00,2026-07-09 08:00:00,2026-07-09 12:00:00,False,False,7548.0,7546.5,7558.0,7553.5,7558.0,7542.0,7545.75,7543.25,7554.5,7542.25,7544.5,False,False,4.0,5.0,0.87252897068848,0.484375,109,109,0,-1
LLPB,7572.0,2026-07-07 11:00:00,2026-07-07 13:00:00,2026-07-09 15:00:00,False,True,7572.0,7571.25,7587.5,7580.75,7587.5,7560.5,7566.25,7562.0,7578.0,7560.5,7573.75,False,False,50.0,52.0,2.2881355932203387,0.5370370370370371,44,44,0,-1
LLPB,7578.0,2026-07-07 12:00:00,2026-07-07 13:00:00,2026-07-09 15:00:00,True,False,7578.0,7571.25,7587.5,7580.75,7587.5,7560.5,7566.25,7562.0,7578.0,7560.5,7573.75,False,False,50.0,51.0,2.2881355932203387,0.5370370370370371,46,46,0,-1
LHPB,7578.0,2026-07-09 15:00:00,2026-07-09 16:00:00,2026-07-10 00:00:00,False,False,7578.0,7579.5,7573.75,7573.75,7584.25,7573.75,7579.5,7588.5,7589.5,7574.5,7580.75,False,False,8.0,9.0,0.670391061452514,0.5476190476190477,48,48,0,1
LHPB,7571.25,2026-07-07 17:00:00,2026-07-09 15:00:00,2026-07-10 06:00:00,False,True,7571.25,7573.75,7560.5,7562.0,7578.0,7560.5,7573.75,7576.5,7579.5,7570.5,7574.0,False,False,15.0,61.0,1.0903426791277258,0.6714285714285714,49,49,1,1
LHPB,7570.5,2026-07-07 18:00:00,2026-07-09 15:00:00,2026-07-10 06:00:00,False,False,7570.5,7573.75,7560.5,7562.0,7578.0,7560.5,7573.75,7576.5,7579.5,7570.5,7574.0,False,False,15.0,60.0,1.0903426791277258,0.6714285714285714,50,50,1,1
LLPB,7581.75,2026-07-10 03:00:00,2026-07-10 04:00:00,2026-07-10 09:00:00,False,False,7581.75,7579.75,7584.25,7583.25,7584.25,7577.25,7577.5,7574.25,7582.5,7568.5,7581.0,False,False,5.0,6.0,0.5086285195277022,0.8214285714285714,51,51,0,-1
LHPB,7566.5,2026-07-09 13:00:00,2026-07-09 15:00:00,2026-07-10 14:00:00,False,True,7566.5,7568.5,7560.5,7562.0,7578.0,7560.5,7573.75,7601.5,7605.75,7552.75,7584.25,False,False,23.0,25.0,1.0903426791277258,0.6714285714285714,61,61,0,1
LHPB,7564.5,2026-07-09 14:00:00,2026-07-09 15:00:00,2026-07-10 14:00:00,True,False,7564.5,7568.5,7560.5,7562.0,7578.0,7560.5,7573.75,7601.5,7605.75,7552.75,7584.25,False,False,23.0,24.0,1.0903426791277258,0.6714285714285714,70,70,0,1
LHPB,7606.75,2026-07-10 15:00:00,2026-07-10 16:00:00,2026-07-12 22:00:00,False,False,7606.75,7607.25,7600.0,7600.25,7614.0,7600.0,7612.75,7607.0,7612.0,7591.75,7600.75,False,False,54.0,55.0,1.0596026490066226,0.8928571428571429,67,67,0,1
LHPB,7617.0,2026-07-10 17:00:00,2026-07-10 18:00:00,2026-07-12 22:00:00,False,False,7617.0,7617.75,7612.0,7612.75,7620.25,7612.0,7618.5,7607.0,7612.0,7591.75,7600.75,False,True,52.0,53.0,0.6116774791473586,0.696969696969697,50,50,0,1
LLPB,7588.75,2026-07-13 01:00:00,2026-07-13 02:00:00,2026-07-13 07:00:00,False,False,7588.75,7586.75,7594.25,7592.25,7594.25,7585.75,7586.25,7584.25,7591.25,7581.5,7587.75,False,False,5.0,6.0,0.5610561056105611,0.7058823529411765,71,71,0,-1
LLPB,7585.75,2026-07-13 02:00:00,2026-07-13 03:00:00,2026-07-13 07:00:00,False,False,7585.75,7584.75,7586.75,7586.25,7586.75,7582.25,7583.25,7584.25,7591.25,7581.5,7587.75,False,False,4.0,5.0,0.3015075376884422,0.6666666666666666,66,66,0,-1
LHPB,7591.25,2026-07-13 07:00:00,2026-07-13 08:00:00,2026-07-13 12:00:00,False,False,7591.25,7592.0,7586.75,7587.75,7599.5,7586.75,7598.5,7594.25,7598.25,7586.0,7597.0,False,False,4.0,5.0,0.8429752066115702,0.8431372549019608,75,75,0,1
LHPB,7584.75,2026-07-13 06:00:00,2026-07-13 07:00:00,2026-07-13 14:00:00,False,False,7584.75,7586.0,7581.5,7584.25,7591.25,7581.5,7587.75,7607.5,7610.5,7573.5,7598.5,False,False,7.0,8.0,0.6473029045643154,0.358974358974359,69,69,0,1
LHPB,7544.75,2026-07-14 03:00:00,2026-07-14 04:00:00,2026-07-14 11:00:00,True,False,7544.75,7551.25,7538.5,7544.25,7561.5,7538.5,7560.25,7557.0,7564.25,7544.0,7555.75,False,False,7.0,8.0,1.3824192336589032,0.6956521739130435,109,109,0,1
LLPB,7581.75,2026-07-13 15:00:00,2026-07-13 16:00:00,2026-07-14 12:00:00,False,False,7581.75,7578.0,7589.0,7583.25,7589.0,7560.0,7570.25,7555.5,7613.75,7544.75,7579.5,False,False,20.0,21.0,2.0103986135181975,0.4482758620689655,65,65,0,-1
LLPB,7617.75,2026-07-10 19:00:00,2026-07-12 22:00:00,2026-07-15 13:00:00,True,False,7617.75,7615.25,7612.0,7607.0,7612.0,7591.75,7600.75,7611.5,7626.25,7601.25,7614.5,True,False,63.0,114.0,1.4425645592163847,0.30864197530864196,52,52,0,-1
LLPB,7618.0,2026-07-10 20:00:00,2026-07-12 22:00:00,2026-07-15 13:00:00,False,False,7618.0,7615.25,7612.0,7607.0,7612.0,7591.75,7600.75,7611.5,7626.25,7601.25,7614.5,True,False,63.0,113.0,1.4425645592163847,0.30864197530864196,50,50,0,-1
LHPB,7592.25,2026-07-14 22:00:00,2026-07-14 23:00:00,2026-07-15 15:00:00,False,False,7592.25,7592.5,7587.75,7589.0,7604.25,7587.75,7602.75,7605.0,7611.5,7592.0,7596.25,False,False,16.0,17.0,0.8494208494208494,0.8333333333333334,93,93,0,1
LHPB,7598.0,2026-07-15 16:00:00,2026-07-15 17:00:00,2026-07-16 08:00:00,False,False,7598.0,7600.0,7586.0,7587.0,7616.25,7586.0,7612.5,7601.75,7610.0,7593.5,7609.5,False,False,15.0,16.0,2.174303683737646,0.8429752066115702,93,93,0,1
LLPB,7605.0,2026-07-16 09:00:00,2026-07-16 10:00:00,2026-07-16 14:00:00,False,False,7605.0,7604.25,7607.75,7605.25,7607.75,7600.75,7603.0,7587.75,7615.0,7585.25,7611.25,False,False,4.0,5.0,0.4733727810650888,0.32142857142857145,98,98,0,-1
LHPB,7523.25,2026-07-08 22:00:00,2026-07-08 23:00:00,2026-07-17 04:00:00,False,False,7523.25,7524.25,7516.25,7519.0,7528.25,7516.25,7527.0,7524.5,7524.75,7507.75,7513.75,False,False,197.0,198.0,0.5378151260504201,0.6666666666666666,75,75,0,1
LHPB,7495.25,2026-07-08 15:00:00,2026-07-08 16:00:00,2026-07-17 08:00:00,False,False,7495.25,7503.0,7480.75,7481.0,7522.75,7480.75,7522.0,7511.75,7516.75,7491.25,7499.5,False,False,208.0,209.0,1.92992533026996,0.9761904761904762,100,100,0,1
LLPB,7525.0,2026-07-09 03:00:00,2026-07-17 03:00:00,2026-07-17 14:00:00,False,True,7525.0,7524.75,7541.5,7530.25,7541.5,7524.25,7524.25,7513.75,7539.0,7512.5,7516.25,False,False,11.0,203.0,0.9556786703601108,0.34782608695652173,74,74,0,-1
LLPB,7525.5,2026-07-17 02:00:00,2026-07-17 03:00:00,2026-07-17 14:00:00,False,False,7525.5,7524.75,7541.5,7530.25,7541.5,7524.25,7524.25,7513.75,7539.0,7512.5,7516.25,False,False,11.0,12.0,0.9556786703601108,0.34782608695652173,77,77,0,-1
LLPB,7524.25,2026-07-17 03:00:00,2026-07-17 04:00:00,2026-07-17 14:00:00,False,False,7524.25,7523.5,7524.75,7524.5,7524.75,7507.75,7513.75,7513.75,7539.0,7512.5,7516.25,False,False,10.0,11.0,0.9464161447459987,0.6323529411764706,71,71,0,-1
LLPB,7544.0,2026-07-14 11:00:00,2026-07-17 01:00:00,2026-07-20 11:00:00,False,True,7544.0,7541.5,7556.0,7552.25,7556.0,7535.5,7538.0,7522.0,7545.25,7520.75,7535.5,False,False,82.0,144.0,1.1380985426786954,0.6951219512195121,110,110,1,-1
LLPB,7544.75,2026-07-14 12:00:00,2026-07-17 01:00:00,2026-07-20 11:00:00,False,False,7544.75,7541.5,7556.0,7552.25,7556.0,7535.5,7538.0,7522.0,7545.25,7520.75,7535.5,False,False,82.0,143.0,1.1380985426786954,0.6951219512195121,112,112,1,-1
LLPB,7546.0,2026-07-17 00:00:00,2026-07-17 01:00:00,2026-07-20 13:00:00,False,False,7546.0,7545.25,7556.0,7552.25,7556.0,7535.5,7538.0,7527.25,7552.0,7519.0,7520.5,False,False,84.0,85.0,1.1380985426786954,0.6951219512195121,122,122,0,-1
LHPB,7510.25,2026-07-20 05:00:00,2026-07-20 07:00:00,2026-07-20 14:00:00,False,False,7510.25,7510.5,7496.75,7497.25,7519.5,7496.75,7516.0,7520.75,7527.5,7500.75,7505.25,False,False,7.0,9.0,1.1131498470948011,0.8241758241758241,115,115,0,1
LHPB,7499.75,2026-07-20 06:00:00,2026-07-20 07:00:00,2026-07-20 17:00:00,False,False,7499.75,7500.75,7496.75,7497.25,7519.5,7496.75,7516.0,7513.75,7515.75,7499.25,7509.0,False,False,10.0,11.0,1.1131498470948011,0.8241758241758241,113,113,0,1
LLPB,7499.25,2026-07-20 17:00:00,2026-07-20 18:00:00,2026-07-21 01:00:00,False,False,7499.25,7497.25,7517.75,7509.25,7517.75,7487.75,7490.5,7492.25,7499.25,7489.5,7492.5,False,False,7.0,8.0,1.5810276679841897,0.625,118,118,0,-1
LHPB,7536.5,2026-07-21 14:00:00,2026-07-21 15:00:00,2026-07-22 01:00:00,False,False,7536.5,7537.5,7521.5,7531.0,7544.0,7521.5,7538.75,7542.0,7544.5,7534.25,7541.0,False,False,10.0,11.0,1.518987341772152,0.34444444444444444,110,110,0,1
LLPB,7532.0,2026-07-22 05:00:00,2026-07-22 06:00:00,2026-07-22 10:00:00,False,False,7532.0,7531.75,7536.5,7536.25,7536.5,7521.0,7522.75,7526.25,7533.0,7524.5,7530.0,False,False,4.0,5.0,1.324786324786325,0.8709677419354839,97,97,0,-1
LLPB,7557.0,2026-07-16 23:00:00,2026-07-17 00:00:00,2026-07-22 15:00:00,False,False,7557.0,7556.25,7563.5,7560.25,7563.5,7546.0,7552.25,7542.0,7560.75,7541.25,7560.0,False,False,135.0,136.0,1.012292118582791,0.45714285714285713,122,122,0,-1
LHPB,7523.25,2026-07-22 12:00:00,2026-07-22 13:00:00,2026-07-22 22:00:00,False,False,7523.25,7528.75,7514.75,7514.75,7550.0,7514.75,7549.75,7530.25,7536.0,7515.75,7522.5,False,False,9.0,10.0,3.140311804008909,0.9929078014184397,107,107,0,1
LHPB,7499.25,2026-07-21 01:00:00,2026-07-21 02:00:00,2026-07-23 07:00:00,False,False,7499.25,7501.5,7488.75,7493.0,7501.75,7488.75,7501.75,7519.75,7520.5,7495.25,7504.5,False,False,53.0,54.0,0.6947227788911157,0.6730769230769231,120,120,0,1
LHPB,7501.75,2026-07-21 02:00:00,2026-07-21 03:00:00,2026-07-23 07:00:00,False,False,7501.75,7504.0,7501.5,7501.5,7513.0,7501.5,7512.75,7519.75,7520.5,7495.25,7504.5,False,False,52.0,53.0,0.6100795755968169,0.9782608695652174,125,125,0,1
LHPB,7437.5,2026-07-23 18:00:00,2026-07-23 19:00:00,2026-07-24 03:00:00,False,False,7437.5,7439.25,7418.5,7431.25,7447.75,7418.5,7444.0,7439.5,7444.0,7436.75,7437.25,False,False,8.0,9.0,1.3636363636363638,0.4358974358974359,92,92,0,1
LHPB,7447.25,2026-07-24 06:00:00,2026-07-24 07:00:00,2026-07-24 13:00:00,False,False,7447.25,7449.0,7442.0,7442.75,7463.25,7442.0,7456.5,7450.0,7457.25,7432.5,7433.5,False,False,6.0,7.0,1.088348271446863,0.6470588235294118,123,123,0,1
LLPB,7488.75,2026-07-21 02:00:00,2026-07-23 12:00:00,2026-07-24 15:00:00,False,True,7488.75,7486.25,7501.5,7500.0,7501.5,7462.0,7466.0,7464.75,7492.0,7454.75,7489.75,False,False,27.0,85.0,2.3252391464311994,0.8607594936708861,110,110,0,-1
LLPB,7490.0,2026-07-23 11:00:00,2026-07-23 12:00:00,2026-07-24 15:00:00,False,False,7490.0,7486.25,7501.5,7500.0,7501.5,7462.0,7466.0,7464.75,7492.0,7454.75,7489.75,False,False,27.0,28.0,2.3252391464311994,0.8607594936708861,114,114,0,-1
LLPB,7461.0,2026-07-24 17:00:00,2026-07-24 18:00:00,2026-07-26 22:00:00,False,False,7461.0,7451.0,7472.25,7469.0,7472.25,7435.5,7443.25,7490.0,7509.5,7486.0,7491.75,False,True,52.0,53.0,2.051639916259595,0.7006802721088435,116,116,0,-1
LLPB,7454.75,2026-07-24 15:00:00,2026-07-24 18:00:00,2026-07-26 22:00:00,False,False,7454.75,7451.0,7472.25,7469.0,7472.25,7435.5,7443.25,7490.0,7509.5,7486.0,7491.75,False,True,52.0,55.0,2.051639916259595,0.7006802721088435,120,120,0,-1
LLPB,7508.5,2026-07-23 10:00:00,2026-07-23 11:00:00,2026-07-26 22:00:00,False,False,7508.5,7501.5,7521.75,7520.25,7521.75,7490.0,7500.0,7490.0,7509.5,7486.0,7491.75,False,False,83.0,84.0,1.9859265050820953,0.6377952755905512,131,131,0,-1
LHPB,7481.0,2026-07-24 17:00:00,2026-07-26 22:00:00,2026-07-27 13:00:00,False,False,7481.0,7487.0,7486.0,7490.0,7509.5,7486.0,7491.75,7513.5,7515.25,7473.75,7474.0,True,False,15.0,68.0,1.237656352863726,0.07446808510638298,132,132,0,1
LHPB,7503.5,2026-07-27 03:00:00,2026-07-27 04:00:00,2026-07-27 13:00:00,False,False,7503.5,7504.25,7498.75,7499.5,7507.0,7498.75,7504.75,7513.5,7515.25,7473.75,7474.0,False,False,9.0,10.0,0.43593130779392336,0.6363636363636364,134,134,0,1
LHPB,7472.25,2026-07-24 18:00:00,2026-07-26 22:00:00,2026-07-27 14:00:00,False,False,7472.25,7473.75,7486.0,7490.0,7509.5,7486.0,7491.75,7474.0,7479.25,7423.0,7455.5,True,False,16.0,68.0,1.237656352863726,0.07446808510638298,117,117,0,1
LHPB,7451.0,2026-07-24 19:00:00,2026-07-26 22:00:00,2026-07-27 14:00:00,True,False,7451.0,7473.75,7486.0,7490.0,7509.5,7486.0,7491.75,7474.0,7479.25,7423.0,7455.5,True,False,16.0,67.0,1.237656352863726,0.07446808510638298,122,122,0,1
LHPB,7450.0,2026-07-24 20:00:00,2026-07-26 22:00:00,2026-07-27 14:00:00,False,False,7450.0,7473.75,7486.0,7490.0,7509.5,7486.0,7491.75,7474.0,7479.25,7423.0,7455.5,True,False,16.0,66.0,1.237656352863726,0.07446808510638298,126,126,0,1
LHPB,7436.5,2026-07-27 17:00:00,2026-07-27 18:00:00,2026-07-28 00:00:00,False,False,7436.5,7440.0,7424.0,7436.25,7450.5,7424.0,7448.75,7448.25,7452.0,7434.25,7437.75,False,False,6.0,7.0,1.4086378737541527,0.4716981132075472,104,104,0,1
LLPB,7473.75,2026-07-27 13:00:00,2026-07-27 14:00:00,2026-07-28 15:00:00,False,False,7473.75,7467.0,7479.25,7474.0,7479.25,7423.0,7455.5,7444.25,7482.25,7437.5,7479.5,False,False,25.0,26.0,3.2327586206896552,0.3288888888888889,121,121,0,-1
LHPB,7456.0,2026-07-28 14:00:00,2026-07-28 15:00:00,2026-07-28 22:00:00,False,False,7456.0,7458.25,7437.5,7444.25,7482.25,7437.5,7479.5,7464.0,7474.0,7450.5,7451.75,False,False,7.0,8.0,2.4453551912568305,0.7877094972067039,124,124,0,1
LLPB,7487.0,2026-07-27 01:00:00,2026-07-27 13:00:00,2026-07-28 23:00:00,False,True,7487.0,7485.75,7515.25,7513.5,7515.25,7473.75,7474.0,7452.0,7495.25,7449.25,7494.75,False,False,34.0,46.0,2.6623897353648758,0.9518072289156626,118,118,0,-1
LLPB,7486.0,2026-07-26 22:00:00,2026-07-27 13:00:00,2026-07-28 23:00:00,True,False,7486.0,7485.75,7515.25,7513.5,7515.25,7473.75,7474.0,7452.0,7495.25,7449.25,7494.75,False,False,34.0,49.0,2.6623897353648758,0.9518072289156626,119,119,0,-1
LLPB,7495.75,2026-07-27 02:00:00,2026-07-27 13:00:00,2026-07-29 00:00:00,False,False,7495.75,7495.25,7515.25,7513.5,7515.25,7473.75,7474.0,7494.75,7501.0,7485.25,7486.75,False,False,35.0,46.0,2.6623897353648758,0.9518072289156626,130,130,0,-1
LLPB,7498.0,2026-07-27 03:00:00,2026-07-27 13:00:00,2026-07-29 00:00:00,False,False,7498.0,7495.25,7515.25,7513.5,7515.25,7473.75,7474.0,7494.75,7501.0,7485.25,7486.75,False,False,35.0,45.0,2.6623897353648758,0.9518072289156626,130,130,0,-1
LLPB,7498.75,2026-07-27 04:00:00,2026-07-27 13:00:00,2026-07-29 00:00:00,False,False,7498.75,7495.25,7515.25,7513.5,7515.25,7473.75,7474.0,7494.75,7501.0,7485.25,7486.75,False,False,35.0,44.0,2.6623897353648758,0.9518072289156626,131,131,0,-1
LLPB,7485.25,2026-07-29 00:00:00,2026-07-29 01:00:00,2026-07-29 08:00:00,False,False,7485.25,7485.0,7489.25,7486.75,7489.25,7455.0,7455.5,7481.25,7486.0,7469.0,7480.75,False,False,7.0,8.0,1.5401911186059583,0.9124087591240876,132,132,0,-1
LHPB,7468.75,2026-07-29 02:00:00,2026-07-29 06:00:00,2026-07-29 12:00:00,False,False,7468.75,7469.0,7451.25,7457.5,7480.0,7451.25,7478.75,7480.75,7481.5,7455.5,7463.5,False,False,6.0,10.0,1.2162876784769963,0.7391304347826086,127,127,0,1
LHPB,7468.0,2026-07-29 03:00:00,2026-07-29 06:00:00,2026-07-29 12:00:00,False,False,7468.0,7469.0,7451.25,7457.5,7480.0,7451.25,7478.75,7480.75,7481.5,7455.5,7463.5,False,False,6.0,9.0,1.2162876784769963,0.7391304347826086,132,132,0,1
LHPB,7462.75,2026-07-29 05:00:00,2026-07-29 06:00:00,2026-07-29 12:00:00,False,False,7462.75,7469.0,7451.25,7457.5,7480.0,7451.25,7478.75,7480.75,7481.5,7455.5,7463.5,False,False,6.0,7.0,1.2162876784769963,0.7391304347826086,126,126,0,1
LHPB,7450.5,2026-07-29 04:00:00,2026-07-29 05:00:00,2026-07-29 13:00:00,True,False,7450.5,7451.25,7448.5,7450.75,7462.75,7448.5,7457.75,7463.5,7464.75,7422.0,7430.0,False,False,8.0,9.0,0.6308799114554511,0.49122807017543857,141,141,0,1
LLPB,7451.25,2026-07-29 06:00:00,2026-07-29 13:00:00,2026-07-29 18:00:00,False,False,7451.25,7439.75,7464.75,7463.5,7464.75,7422.0,7430.0,7419.75,7482.75,7414.75,7475.25,False,False,5.0,12.0,2.0853658536585367,0.783625730994152,144,144,0,-1
LLPB,7455.5,2026-07-29 12:00:00,2026-07-29 13:00:00,2026-07-29 18:00:00,False,False,7455.5,7439.75,7464.75,7463.5,7464.75,7422.0,7430.0,7419.75,7482.75,7414.75,7475.25,False,False,5.0,6.0,2.0853658536585367,0.783625730994152,136,136,0,-1
LLPB,7448.5,2026-07-29 05:00:00,2026-07-29 13:00:00,2026-07-29 18:00:00,False,False,7448.5,7439.75,7464.75,7463.5,7464.75,7422.0,7430.0,7419.75,7482.75,7414.75,7475.25,False,False,5.0,13.0,2.0853658536585367,0.783625730994152,148,148,0,-1
LLPB,7469.0,2026-07-29 08:00:00,2026-07-29 12:00:00,2026-07-29 18:00:00,False,True,7469.0,7464.75,7481.5,7480.75,7481.5,7455.5,7463.5,7419.75,7482.75,7414.75,7475.25,False,False,6.0,10.0,1.3462783171521036,0.6634615384615384,131,131,0,-1
LLPB,7476.0,2026-07-29 10:00:00,2026-07-29 12:00:00,2026-07-29 18:00:00,False,True,7476.0,7464.75,7481.5,7480.75,7481.5,7455.5,7463.5,7419.75,7482.75,7414.75,7475.25,False,False,6.0,8.0,1.3462783171521036,0.6634615384615384,138,138,0,-1
LLPB,7476.25,2026-07-29 11:00:00,2026-07-29 12:00:00,2026-07-29 18:00:00,False,False,7476.25,7464.75,7481.5,7480.75,7481.5,7455.5,7463.5,7419.75,7482.75,7414.75,7475.25,False,False,6.0,7.0,1.3462783171521036,0.6634615384615384,143,143,0,-1
LHPB,7358.0,2026-07-29 20:00:00,2026-07-29 22:00:00,2026-07-30 07:00:00,False,False,7358.0,7358.5,7331.0,7338.0,7376.5,7331.0,7370.0,7364.0,7382.25,7354.25,7359.5,False,False,9.0,11.0,1.4207650273224044,0.7032967032967034,22,22,0,1
LLPB,7402.75,2026-07-29 17:00:00,2026-07-29 19:00:00,2026-07-30 12:00:00,False,False,7402.75,7402.0,7482.0,7475.25,7482.0,7345.75,7350.25,7399.5,7406.0,7392.75,7398.75,False,False,17.0,19.0,4.459901800327332,0.9174311926605505,39,39,0,-1
LLPB,7414.75,2026-07-29 18:00:00,2026-07-29 19:00:00,2026-07-30 13:00:00,False,False,7414.75,7406.0,7482.0,7475.25,7482.0,7345.75,7350.25,7398.75,7440.0,7397.75,7439.75,False,False,18.0,19.0,4.459901800327332,0.9174311926605505,46,46,0,-1
LLPB,7504.25,2026-07-27 05:00:00,2026-07-27 13:00:00,2026-07-31 01:00:00,False,False,7504.25,7501.0,7515.25,7513.5,7515.25,7473.75,7474.0,7495.0,7504.5,7494.25,7497.75,False,False,84.0,92.0,2.6623897353648758,0.9518072289156626,134,134,0,-1
LLPB,7504.5,2026-07-27 12:00:00,2026-07-27 13:00:00,2026-07-31 01:00:00,False,False,7504.5,7501.0,7515.25,7513.5,7515.25,7473.75,7474.0,7495.0,7504.5,7494.25,7497.75,False,False,84.0,85.0,2.6623897353648758,0.9518072289156626,136,136,0,-1
LLPB,7516.5,2026-07-27 09:00:00,2026-07-27 11:00:00,2026-07-31 09:00:00,False,False,7516.5,7515.25,7522.0,7521.75,7522.0,7507.75,7511.75,7513.0,7517.75,7503.75,7504.25,False,False,94.0,96.0,0.8715596330275228,0.7017543859649122,124,124,1,-1
LHPB,7430.0,2026-07-30 15:00:00,2026-07-30 16:00:00,2026-07-31 14:00:00,True,False,7430.0,7443.75,7421.75,7424.5,7445.75,7421.75,7443.75,7470.5,7481.25,7427.5,7477.0,False,False,22.0,23.0,1.0497539639147075,0.8020833333333334,97,97,0,1
LHPB,7446.5,2026-07-30 14:00:00,2026-07-30 17:00:00,2026-07-31 14:00:00,False,True,7446.5,7450.5,7443.75,7443.75,7457.75,7443.75,7451.5,7470.5,7481.25,7427.5,7477.0,False,False,21.0,24.0,0.6403659233847913,0.5535714285714286,145,145,0,1
LHPB,7445.75,2026-07-30 16:00:00,2026-07-30 17:00:00,2026-07-31 14:00:00,False,False,7445.75,7450.5,7443.75,7443.75,7457.75,7443.75,7451.5,7470.5,7481.25,7427.5,7477.0,False,False,21.0,22.0,0.6403659233847913,0.5535714285714286,142,142,0,1
LHPB,7457.75,2026-07-30 17:00:00,2026-07-30 18:00:00,2026-07-31 14:00:00,False,False,7457.75,7461.25,7450.5,7451.75,7462.5,7450.5,7461.5,7470.5,7481.25,7427.5,7477.0,False,False,20.0,21.0,0.5944272445820433,0.8125,138,138,0,1
LHPB,7462.5,2026-07-30 18:00:00,2026-07-30 19:00:00,2026-07-31 14:00:00,False,False,7462.5,7466.75,7461.25,7461.5,7478.5,7461.25,7472.75,7470.5,7481.25,7427.5,7477.0,False,False,19.0,20.0,0.8461066830165543,0.6521739130434783,132,132,0,1
LLPB,7518.5,2026-07-27 10:00:00,2026-07-27 11:00:00,2026-07-31 19:00:00,False,False,7518.5,7517.75,7522.0,7521.75,7522.0,7507.75,7511.75,7512.75,7541.0,7509.0,7520.0,False,False,104.0,105.0,0.8715596330275228,0.7017543859649122,120,120,0,-1
LLPB,7538.25,2026-07-23 01:00:00,2026-07-23 02:00:00,2026-07-31 19:00:00,False,False,7538.25,7535.5,7541.75,7538.75,7541.75,7526.5,7530.75,7512.75,7541.0,7509.0,7520.0,False,False,209.0,210.0,0.928462709284627,0.5245901639344263,124,124,0,-1
LLPB,7504.25,2026-07-31 18:00:00,2026-07-31 20:00:00,2026-08-02 22:00:00,False,False,7504.25,,7527.75,7520.25,7527.75,7499.0,7503.5,7550.0,7559.0,7544.5,7545.5,False,True,50.0,52.0,1.3649851632047478,0.5826086956521739,147,147,0,-1
LLPB,7509.0,2026-07-31 19:00:00,2026-07-31 20:00:00,2026-08-02 22:00:00,True,False,7509.0,,7527.75,7520.25,7527.75,7499.0,7503.5,7550.0,7559.0,7544.5,7545.5,False,True,50.0,51.0,1.3649851632047478,0.5826086956521739,152,152,0,-1
LLPB,7557.25,2026-07-22 16:00:00,2026-07-22 17:00:00,2026-08-02 22:00:00,False,False,7557.25,7554.0,7562.5,7561.0,7562.5,7546.0,7547.5,7550.0,7559.0,7544.5,7545.5,False,False,269.0,270.0,1.2394366197183098,0.8181818181818182,125,125,0,-1
LLPB,7563.75,2026-07-16 22:00:00,2026-07-16 23:00:00,2026-08-03 03:00:00,False,False,7563.75,7563.5,7567.0,7566.0,7567.0,7557.0,7560.5,7560.5,7564.5,7558.25,7561.75,False,False,412.0,413.0,0.6015037593984962,0.55,97,97,0,-1
